,folder,lines
THUCNews/股票/797439.txt,股票,25.0
THUCNews/股票/728660.txt,股票,4.0
THUCNews/股票/723399.txt,股票,5.0
THUCNews/股票/733272.txt,股票,7.0
THUCNews/股票/786522.txt,股票,8.0
THUCNews/股票/679325.txt,股票,8.0
THUCNews/股票/723832.txt,股票,7.0
THUCNews/股票/793881.txt,股票,9.0
THUCNews/股票/668041.txt,股票,5.0
THUCNews/股票/679340.txt,股票,3.0
THUCNews/股票/740331.txt,股票,8.0
THUCNews/股票/665684.txt,股票,7.0
THUCNews/股票/790573.txt,股票,15.0
THUCNews/股票/762932.txt,股票,9.0
THUCNews/股票/686378.txt,股票,6.0
THUCNews/股票/711033.txt,股票,7.0
THUCNews/股票/755631.txt,股票,279.0
THUCNews/股票/687913.txt,股票,4.0
THUCNews/股票/768401.txt,股票,27.0
THUCNews/股票/725490.txt,股票,4.0
THUCNews/股票/707361.txt,股票,6.0
THUCNews/股票/769710.txt,股票,15.0
THUCNews/股票/757403.txt,股票,28.0
THUCNews/股票/694519.txt,股票,3.0
THUCNews/股票/688846.txt,股票,10.0
THUCNews/股票/664362.txt,股票,7.0
THUCNews/股票/751430.txt,股票,147.0
THUCNews/股票/705392.txt,股票,4.0
THUCNews/股票/666075.txt,股票,7.0
THUCNews/股票/767559.txt,股票,17.0
THUCNews/股票/781173.txt,股票,7.0
THUCNews/股票/765414.txt,股票,8.0
THUCNews/股票/756054.txt,股票,18.0
THUCNews/股票/772251.txt,股票,8.0
THUCNews/股票/749188.txt,股票,10.0
THUCNews/股票/707324.txt,股票,6.0
THUCNews/股票/744265.txt,股票,7.0
THUCNews/股票/672158.txt,股票,5.0
THUCNews/股票/650485.txt,股票,8.0
THUCNews/股票/737925.txt,股票,10.0
THUCNews/股票/730177.txt,股票,5.0
THUCNews/股票/759688.txt,股票,8.0
THUCNews/股票/757746.txt,股票,15.0
THUCNews/股票/668799.txt,股票,6.0
THUCNews/股票/770682.txt,股票,6.0
THUCNews/股票/694415.txt,股票,4.0
THUCNews/股票/741624.txt,股票,6.0
THUCNews/股票/730568.txt,股票,16.0
THUCNews/股票/680926.txt,股票,4.0
THUCNews/股票/691712.txt,股票,5.0
THUCNews/股票/788261.txt,股票,27.0
THUCNews/股票/777343.txt,股票,10.0
THUCNews/股票/688935.txt,股票,21.0
THUCNews/股票/720369.txt,股票,10.0
THUCNews/股票/773203.txt,股票,13.0
THUCNews/股票/727700.txt,股票,4.0
THUCNews/股票/798126.txt,股票,16.0
THUCNews/股票/653084.txt,股票,12.0
THUCNews/股票/646541.txt,股票,8.0
THUCNews/股票/767871.txt,股票,10.0
THUCNews/股票/664957.txt,股票,11.0
THUCNews/股票/784199.txt,股票,4.0
THUCNews/股票/748239.txt,股票,26.0
THUCNews/股票/768620.txt,股票,6.0
THUCNews/股票/677660.txt,股票,4.0
THUCNews/股票/756790.txt,股票,21.0
THUCNews/股票/798941.txt,股票,7.0
THUCNews/股票/646821.txt,股票,24.0
THUCNews/股票/655219.txt,股票,3.0
THUCNews/股票/795486.txt,股票,8.0
THUCNews/股票/751810.txt,股票,4.0
THUCNews/股票/672660.txt,股票,16.0
THUCNews/股票/749661.txt,股票,13.0
THUCNews/股票/706410.txt,股票,11.0
THUCNews/股票/720974.txt,股票,23.0
THUCNews/股票/715816.txt,股票,9.0
THUCNews/股票/732629.txt,股票,17.0
THUCNews/股票/689340.txt,股票,9.0
THUCNews/股票/658012.txt,股票,11.0
THUCNews/股票/682761.txt,股票,11.0
THUCNews/股票/692521.txt,股票,11.0
THUCNews/股票/710804.txt,股票,9.0
THUCNews/股票/729070.txt,股票,14.0
THUCNews/股票/760886.txt,股票,7.0
THUCNews/股票/683207.txt,股票,6.0
THUCNews/股票/768818.txt,股票,6.0
THUCNews/股票/752301.txt,股票,8.0
THUCNews/股票/796389.txt,股票,13.0
THUCNews/股票/727714.txt,股票,10.0
THUCNews/股票/729460.txt,股票,5.0
THUCNews/股票/716161.txt,股票,27.0
THUCNews/股票/699353.txt,股票,6.0
THUCNews/股票/649183.txt,股票,10.0
THUCNews/股票/782535.txt,股票,6.0
THUCNews/股票/696535.txt,股票,4.0
THUCNews/股票/752823.txt,股票,3.0
THUCNews/股票/787708.txt,股票,8.0
THUCNews/股票/716216.txt,股票,38.0
THUCNews/股票/792093.txt,股票,5.0
THUCNews/股票/686335.txt,股票,7.0
THUCNews/股票/745415.txt,股票,8.0
THUCNews/股票/709082.txt,股票,8.0
THUCNews/股票/716081.txt,股票,9.0
THUCNews/股票/699125.txt,股票,11.0
THUCNews/股票/675624.txt,股票,5.0
THUCNews/股票/736079.txt,股票,7.0
THUCNews/股票/745163.txt,股票,3.0
THUCNews/股票/651724.txt,股票,3.0
THUCNews/股票/756326.txt,股票,7.0
THUCNews/股票/710736.txt,股票,7.0
THUCNews/股票/797065.txt,股票,86.0
THUCNews/股票/708442.txt,股票,23.0
THUCNews/股票/729155.txt,股票,7.0
THUCNews/股票/679937.txt,股票,6.0
THUCNews/股票/787826.txt,股票,8.0
THUCNews/股票/798289.txt,股票,10.0
THUCNews/股票/720558.txt,股票,10.0
THUCNews/股票/797872.txt,股票,7.0
THUCNews/股票/758308.txt,股票,16.0
THUCNews/股票/725213.txt,股票,9.0
THUCNews/股票/766124.txt,股票,8.0
THUCNews/股票/711362.txt,股票,11.0
THUCNews/股票/699467.txt,股票,5.0
THUCNews/股票/656502.txt,股票,8.0
THUCNews/股票/665928.txt,股票,15.0
THUCNews/股票/780035.txt,股票,5.0
THUCNews/股票/732935.txt,股票,16.0
THUCNews/股票/777505.txt,股票,14.0
THUCNews/股票/693522.txt,股票,17.0
THUCNews/股票/698328.txt,股票,4.0
THUCNews/股票/689152.txt,股票,13.0
THUCNews/股票/793502.txt,股票,6.0
THUCNews/股票/667441.txt,股票,16.0
THUCNews/股票/747631.txt,股票,3.0
THUCNews/股票/668852.txt,股票,14.0
THUCNews/股票/669291.txt,股票,18.0
THUCNews/股票/701455.txt,股票,5.0
THUCNews/股票/769275.txt,股票,11.0
THUCNews/股票/787328.txt,股票,7.0
THUCNews/股票/791077.txt,股票,16.0
THUCNews/股票/780261.txt,股票,19.0
THUCNews/股票/784975.txt,股票,9.0
THUCNews/股票/760253.txt,股票,9.0
THUCNews/股票/747949.txt,股票,20.0
THUCNews/股票/734296.txt,股票,8.0
THUCNews/股票/727468.txt,股票,18.0
THUCNews/股票/707821.txt,股票,15.0
THUCNews/股票/698030.txt,股票,4.0
THUCNews/股票/736741.txt,股票,14.0
THUCNews/股票/680395.txt,股票,14.0
THUCNews/股票/646359.txt,股票,11.0
THUCNews/股票/684988.txt,股票,8.0
THUCNews/股票/757939.txt,股票,10.0
THUCNews/股票/789712.txt,股票,10.0
THUCNews/股票/756517.txt,股票,4.0
THUCNews/股票/732337.txt,股票,5.0
THUCNews/股票/798062.txt,股票,42.0
THUCNews/股票/645510.txt,股票,4.0
THUCNews/股票/647433.txt,股票,16.0
THUCNews/股票/675210.txt,股票,10.0
THUCNews/股票/728478.txt,股票,4.0
THUCNews/股票/750857.txt,股票,13.0
THUCNews/股票/797778.txt,股票,7.0
THUCNews/股票/704585.txt,股票,4.0
THUCNews/股票/710500.txt,股票,16.0
THUCNews/股票/764809.txt,股票,6.0
THUCNews/股票/765167.txt,股票,3.0
THUCNews/股票/702646.txt,股票,4.0
THUCNews/股票/759649.txt,股票,41.0
THUCNews/股票/736645.txt,股票,5.0
THUCNews/股票/678211.txt,股票,7.0
THUCNews/股票/672758.txt,股票,7.0
THUCNews/股票/702054.txt,股票,21.0
THUCNews/股票/710868.txt,股票,10.0
THUCNews/股票/719879.txt,股票,8.0
THUCNews/股票/773059.txt,股票,4.0
THUCNews/股票/738851.txt,股票,11.0
THUCNews/股票/718798.txt,股票,7.0
THUCNews/股票/772961.txt,股票,22.0
THUCNews/股票/764599.txt,股票,5.0
THUCNews/股票/719935.txt,股票,5.0
THUCNews/股票/681978.txt,股票,4.0
THUCNews/股票/714611.txt,股票,11.0
THUCNews/股票/717157.txt,股票,8.0
THUCNews/股票/687268.txt,股票,3.0
THUCNews/股票/760151.txt,股票,5.0
THUCNews/股票/649130.txt,股票,9.0
THUCNews/股票/729501.txt,股票,5.0
THUCNews/股票/755688.txt,股票,13.0
THUCNews/股票/657738.txt,股票,10.0
THUCNews/股票/746603.txt,股票,6.0
THUCNews/股票/717327.txt,股票,3.0
THUCNews/股票/790326.txt,股票,20.0
THUCNews/股票/773420.txt,股票,13.0
THUCNews/股票/798822.txt,股票,6.0
THUCNews/股票/673527.txt,股票,5.0
THUCNews/股票/742928.txt,股票,6.0
THUCNews/股票/693745.txt,股票,16.0
THUCNews/股票/778936.txt,股票,4.0
THUCNews/股票/707480.txt,股票,16.0
THUCNews/股票/741265.txt,股票,6.0
THUCNews/股票/741812.txt,股票,7.0
THUCNews/股票/770923.txt,股票,5.0
THUCNews/股票/677036.txt,股票,4.0
THUCNews/股票/703959.txt,股票,10.0
THUCNews/股票/669900.txt,股票,10.0
THUCNews/股票/748512.txt,股票,6.0
THUCNews/股票/748468.txt,股票,16.0
THUCNews/股票/712839.txt,股票,33.0
THUCNews/股票/648709.txt,股票,18.0
THUCNews/股票/764254.txt,股票,9.0
THUCNews/股票/708830.txt,股票,11.0
THUCNews/股票/776688.txt,股票,7.0
THUCNews/股票/728502.txt,股票,6.0
THUCNews/股票/682549.txt,股票,8.0
THUCNews/股票/709418.txt,股票,10.0
THUCNews/股票/749695.txt,股票,9.0
THUCNews/股票/721128.txt,股票,7.0
THUCNews/股票/767414.txt,股票,21.0
THUCNews/股票/763614.txt,股票,6.0
THUCNews/股票/705003.txt,股票,5.0
THUCNews/股票/688569.txt,股票,17.0
THUCNews/股票/709109.txt,股票,7.0
THUCNews/股票/776064.txt,股票,11.0
THUCNews/股票/679125.txt,股票,31.0
THUCNews/股票/678031.txt,股票,6.0
THUCNews/股票/742617.txt,股票,7.0
THUCNews/股票/689780.txt,股票,7.0
THUCNews/股票/721315.txt,股票,4.0
THUCNews/股票/788556.txt,股票,5.0
THUCNews/股票/748792.txt,股票,10.0
THUCNews/股票/731461.txt,股票,3.0
THUCNews/股票/654854.txt,股票,9.0
THUCNews/股票/797539.txt,股票,26.0
THUCNews/股票/775446.txt,股票,7.0
THUCNews/股票/725592.txt,股票,8.0
THUCNews/股票/752122.txt,股票,50.0
THUCNews/股票/666384.txt,股票,12.0
THUCNews/股票/775956.txt,股票,9.0
THUCNews/股票/791055.txt,股票,14.0
THUCNews/股票/681279.txt,股票,4.0
THUCNews/股票/719890.txt,股票,9.0
THUCNews/股票/671869.txt,股票,15.0
THUCNews/股票/707895.txt,股票,12.0
THUCNews/股票/795284.txt,股票,9.0
THUCNews/股票/734807.txt,股票,12.0
THUCNews/股票/720492.txt,股票,7.0
THUCNews/股票/742320.txt,股票,10.0
THUCNews/股票/780166.txt,股票,5.0
THUCNews/股票/649644.txt,股票,8.0
THUCNews/股票/678935.txt,股票,6.0
THUCNews/股票/690561.txt,股票,13.0
THUCNews/股票/665176.txt,股票,5.0
THUCNews/股票/714619.txt,股票,6.0
THUCNews/股票/782686.txt,股票,3.0
THUCNews/股票/704273.txt,股票,5.0
THUCNews/股票/754959.txt,股票,15.0
THUCNews/股票/734399.txt,股票,15.0
THUCNews/股票/750025.txt,股票,11.0
THUCNews/股票/727448.txt,股票,4.0
THUCNews/股票/762928.txt,股票,12.0
THUCNews/股票/674420.txt,股票,9.0
THUCNews/股票/738902.txt,股票,4.0
THUCNews/股票/777940.txt,股票,17.0
THUCNews/股票/733625.txt,股票,19.0
THUCNews/股票/727290.txt,股票,23.0
THUCNews/股票/724646.txt,股票,72.0
THUCNews/股票/732800.txt,股票,3.0
THUCNews/股票/717198.txt,股票,7.0
THUCNews/股票/684186.txt,股票,5.0
THUCNews/股票/775731.txt,股票,5.0
THUCNews/股票/763545.txt,股票,5.0
THUCNews/股票/663182.txt,股票,6.0
THUCNews/股票/653444.txt,股票,9.0
THUCNews/股票/683601.txt,股票,13.0
THUCNews/股票/691852.txt,股票,404.0
THUCNews/股票/646885.txt,股票,17.0
THUCNews/股票/719146.txt,股票,12.0
THUCNews/股票/683008.txt,股票,5.0
THUCNews/股票/702141.txt,股票,15.0
THUCNews/股票/767154.txt,股票,8.0
THUCNews/股票/674192.txt,股票,25.0
THUCNews/股票/774536.txt,股票,5.0
THUCNews/股票/665929.txt,股票,6.0
THUCNews/股票/736844.txt,股票,6.0
THUCNews/股票/653034.txt,股票,10.0
THUCNews/股票/792645.txt,股票,18.0
THUCNews/股票/683219.txt,股票,37.0
THUCNews/股票/692244.txt,股票,11.0
THUCNews/股票/654757.txt,股票,15.0
THUCNews/股票/668512.txt,股票,6.0
THUCNews/股票/718410.txt,股票,21.0
THUCNews/股票/706825.txt,股票,5.0
THUCNews/股票/684740.txt,股票,7.0
THUCNews/股票/672861.txt,股票,26.0
THUCNews/股票/704902.txt,股票,17.0
THUCNews/股票/721261.txt,股票,8.0
THUCNews/股票/644916.txt,股票,44.0
THUCNews/股票/781110.txt,股票,18.0
THUCNews/股票/654868.txt,股票,18.0
THUCNews/股票/773073.txt,股票,7.0
THUCNews/股票/774723.txt,股票,9.0
THUCNews/股票/764878.txt,股票,9.0
THUCNews/股票/716115.txt,股票,9.0
THUCNews/股票/701595.txt,股票,5.0
THUCNews/股票/692199.txt,股票,11.0
THUCNews/股票/766248.txt,股票,10.0
THUCNews/股票/749174.txt,股票,109.0
THUCNews/股票/685959.txt,股票,4.0
THUCNews/股票/764394.txt,股票,8.0
THUCNews/股票/739037.txt,股票,6.0
THUCNews/股票/680857.txt,股票,5.0
THUCNews/股票/663221.txt,股票,6.0
THUCNews/股票/655693.txt,股票,11.0
THUCNews/股票/755369.txt,股票,129.0
THUCNews/股票/661786.txt,股票,3.0
THUCNews/股票/766420.txt,股票,13.0
THUCNews/股票/768338.txt,股票,7.0
THUCNews/股票/729533.txt,股票,4.0
THUCNews/股票/711825.txt,股票,8.0
THUCNews/股票/720446.txt,股票,24.0
THUCNews/股票/697386.txt,股票,7.0
THUCNews/股票/654265.txt,股票,13.0
THUCNews/股票/752214.txt,股票,20.0
THUCNews/股票/728154.txt,股票,5.0
THUCNews/股票/688887.txt,股票,6.0
THUCNews/股票/770155.txt,股票,6.0
THUCNews/股票/675490.txt,股票,4.0
THUCNews/股票/796676.txt,股票,34.0
THUCNews/股票/790638.txt,股票,11.0
THUCNews/股票/761973.txt,股票,12.0
THUCNews/股票/648723.txt,股票,10.0
THUCNews/股票/695405.txt,股票,7.0
THUCNews/股票/788646.txt,股票,12.0
THUCNews/股票/710104.txt,股票,28.0
THUCNews/股票/759033.txt,股票,8.0
THUCNews/股票/780955.txt,股票,9.0
THUCNews/股票/743606.txt,股票,10.0
THUCNews/股票/755054.txt,股票,18.0
THUCNews/股票/754183.txt,股票,7.0
THUCNews/股票/681297.txt,股票,7.0
THUCNews/股票/690363.txt,股票,16.0
THUCNews/股票/773327.txt,股票,11.0
THUCNews/股票/666763.txt,股票,46.0
THUCNews/股票/756613.txt,股票,4.0
THUCNews/股票/774562.txt,股票,20.0
THUCNews/股票/702924.txt,股票,4.0
THUCNews/股票/653305.txt,股票,7.0
THUCNews/股票/663214.txt,股票,6.0
THUCNews/股票/752145.txt,股票,13.0
THUCNews/股票/705197.txt,股票,5.0
THUCNews/股票/719064.txt,股票,15.0
THUCNews/股票/682546.txt,股票,4.0
THUCNews/股票/666539.txt,股票,23.0
THUCNews/股票/661970.txt,股票,3.0
THUCNews/股票/747038.txt,股票,3.0
THUCNews/股票/710531.txt,股票,5.0
THUCNews/股票/652922.txt,股票,4.0
THUCNews/股票/714640.txt,股票,26.0
THUCNews/股票/766016.txt,股票,4.0
THUCNews/股票/686437.txt,股票,12.0
THUCNews/股票/738894.txt,股票,9.0
THUCNews/股票/703610.txt,股票,5.0
THUCNews/股票/688374.txt,股票,19.0
THUCNews/股票/759075.txt,股票,7.0
THUCNews/股票/691535.txt,股票,7.0
THUCNews/股票/738118.txt,股票,26.0
THUCNews/股票/721480.txt,股票,9.0
THUCNews/股票/715138.txt,股票,6.0
THUCNews/股票/786571.txt,股票,6.0
THUCNews/股票/750591.txt,股票,192.0
THUCNews/股票/674844.txt,股票,15.0
THUCNews/股票/688945.txt,股票,19.0
THUCNews/股票/656240.txt,股票,5.0
THUCNews/股票/739729.txt,股票,12.0
THUCNews/股票/776443.txt,股票,15.0
THUCNews/股票/742966.txt,股票,23.0
THUCNews/股票/742353.txt,股票,7.0
THUCNews/股票/769938.txt,股票,8.0
THUCNews/股票/692489.txt,股票,10.0
THUCNews/股票/794000.txt,股票,8.0
THUCNews/股票/688705.txt,股票,7.0
THUCNews/股票/708160.txt,股票,21.0
THUCNews/股票/763316.txt,股票,7.0
THUCNews/股票/645682.txt,股票,6.0
THUCNews/股票/764020.txt,股票,7.0
THUCNews/股票/764377.txt,股票,9.0
THUCNews/股票/745411.txt,股票,4.0
THUCNews/股票/703915.txt,股票,13.0
THUCNews/股票/665768.txt,股票,9.0
THUCNews/股票/703776.txt,股票,12.0
THUCNews/股票/778670.txt,股票,9.0
THUCNews/股票/681781.txt,股票,5.0
THUCNews/股票/792727.txt,股票,19.0
THUCNews/股票/646903.txt,股票,11.0
THUCNews/股票/723213.txt,股票,5.0
THUCNews/股票/792288.txt,股票,29.0
THUCNews/股票/760578.txt,股票,7.0
THUCNews/股票/724969.txt,股票,10.0
THUCNews/股票/793149.txt,股票,12.0
THUCNews/股票/797926.txt,股票,18.0
THUCNews/股票/785976.txt,股票,5.0
THUCNews/股票/662006.txt,股票,6.0
THUCNews/股票/773679.txt,股票,4.0
THUCNews/股票/701593.txt,股票,5.0
THUCNews/股票/654124.txt,股票,12.0
THUCNews/股票/662498.txt,股票,4.0
THUCNews/股票/647910.txt,股票,11.0
THUCNews/股票/697036.txt,股票,4.0
THUCNews/股票/729315.txt,股票,14.0
THUCNews/股票/790789.txt,股票,11.0
THUCNews/股票/692610.txt,股票,6.0
THUCNews/股票/765701.txt,股票,15.0
THUCNews/股票/770983.txt,股票,8.0
THUCNews/股票/665094.txt,股票,11.0
THUCNews/股票/785310.txt,股票,12.0
THUCNews/股票/768031.txt,股票,63.0
THUCNews/股票/672066.txt,股票,4.0
THUCNews/股票/717668.txt,股票,7.0
THUCNews/股票/667736.txt,股票,5.0
THUCNews/股票/713969.txt,股票,13.0
THUCNews/股票/645205.txt,股票,13.0
THUCNews/股票/711490.txt,股票,16.0
THUCNews/股票/731679.txt,股票,9.0
THUCNews/股票/683135.txt,股票,4.0
THUCNews/股票/752831.txt,股票,15.0
THUCNews/股票/677577.txt,股票,4.0
THUCNews/股票/646145.txt,股票,6.0
THUCNews/股票/721412.txt,股票,7.0
THUCNews/股票/679920.txt,股票,16.0
THUCNews/股票/780780.txt,股票,8.0
THUCNews/股票/743230.txt,股票,29.0
THUCNews/股票/745360.txt,股票,26.0
THUCNews/股票/660834.txt,股票,12.0
THUCNews/股票/740034.txt,股票,5.0
THUCNews/股票/665985.txt,股票,11.0
THUCNews/股票/754684.txt,股票,31.0
THUCNews/股票/774512.txt,股票,10.0
THUCNews/股票/796351.txt,股票,23.0
THUCNews/股票/784073.txt,股票,9.0
THUCNews/股票/754871.txt,股票,17.0
THUCNews/股票/655062.txt,股票,13.0
THUCNews/股票/683267.txt,股票,7.0
THUCNews/股票/725917.txt,股票,17.0
THUCNews/股票/662474.txt,股票,7.0
THUCNews/股票/735028.txt,股票,4.0
THUCNews/股票/704940.txt,股票,4.0
THUCNews/股票/683746.txt,股票,7.0
THUCNews/股票/708020.txt,股票,9.0
THUCNews/股票/756559.txt,股票,4.0
THUCNews/股票/751367.txt,股票,12.0
THUCNews/股票/700239.txt,股票,13.0
THUCNews/股票/795719.txt,股票,12.0
THUCNews/股票/764679.txt,股票,14.0
THUCNews/股票/743619.txt,股票,17.0
THUCNews/股票/673130.txt,股票,4.0
THUCNews/股票/704219.txt,股票,12.0
THUCNews/股票/782980.txt,股票,8.0
THUCNews/股票/707067.txt,股票,7.0
THUCNews/股票/778305.txt,股票,6.0
THUCNews/股票/731642.txt,股票,5.0
THUCNews/股票/676425.txt,股票,4.0
THUCNews/股票/646546.txt,股票,21.0
THUCNews/股票/726416.txt,股票,15.0
THUCNews/股票/657978.txt,股票,25.0
THUCNews/股票/768458.txt,股票,10.0
THUCNews/股票/645702.txt,股票,4.0
THUCNews/股票/773393.txt,股票,11.0
THUCNews/股票/680915.txt,股票,8.0
THUCNews/股票/697685.txt,股票,9.0
THUCNews/股票/678926.txt,股票,26.0
THUCNews/股票/701270.txt,股票,9.0
THUCNews/股票/793709.txt,股票,10.0
THUCNews/股票/745361.txt,股票,6.0
THUCNews/股票/795704.txt,股票,19.0
THUCNews/股票/760267.txt,股票,9.0
THUCNews/股票/745607.txt,股票,4.0
THUCNews/股票/774453.txt,股票,9.0
THUCNews/股票/645372.txt,股票,3.0
THUCNews/股票/669883.txt,股票,6.0
THUCNews/股票/658389.txt,股票,21.0
THUCNews/股票/798918.txt,股票,15.0
THUCNews/股票/745226.txt,股票,8.0
THUCNews/股票/749967.txt,股票,30.0
THUCNews/股票/706745.txt,股票,7.0
THUCNews/股票/788836.txt,股票,7.0
THUCNews/股票/714467.txt,股票,8.0
THUCNews/股票/696590.txt,股票,4.0
THUCNews/股票/700668.txt,股票,6.0
THUCNews/股票/740699.txt,股票,18.0
THUCNews/股票/652623.txt,股票,8.0
THUCNews/股票/789365.txt,股票,17.0
THUCNews/股票/677752.txt,股票,5.0
THUCNews/股票/769924.txt,股票,6.0
THUCNews/股票/668665.txt,股票,10.0
THUCNews/股票/736302.txt,股票,5.0
THUCNews/股票/707323.txt,股票,13.0
THUCNews/股票/645247.txt,股票,6.0
THUCNews/股票/651684.txt,股票,3.0
THUCNews/股票/687706.txt,股票,4.0
THUCNews/股票/693278.txt,股票,22.0
THUCNews/股票/778811.txt,股票,16.0
THUCNews/股票/764605.txt,股票,7.0
THUCNews/股票/682919.txt,股票,7.0
THUCNews/股票/685670.txt,股票,8.0
THUCNews/股票/683435.txt,股票,6.0
THUCNews/股票/761337.txt,股票,7.0
THUCNews/股票/753356.txt,股票,14.0
THUCNews/股票/724925.txt,股票,24.0
THUCNews/股票/683080.txt,股票,12.0
THUCNews/股票/685590.txt,股票,8.0
THUCNews/股票/734977.txt,股票,10.0
THUCNews/股票/648240.txt,股票,16.0
THUCNews/股票/698257.txt,股票,20.0
THUCNews/股票/724877.txt,股票,4.0
THUCNews/股票/671986.txt,股票,4.0
THUCNews/股票/666745.txt,股票,5.0
THUCNews/股票/714707.txt,股票,9.0
THUCNews/股票/777677.txt,股票,4.0
THUCNews/股票/775024.txt,股票,28.0
THUCNews/股票/688873.txt,股票,6.0
THUCNews/股票/755890.txt,股票,16.0
THUCNews/股票/661848.txt,股票,3.0
THUCNews/股票/688463.txt,股票,6.0
THUCNews/股票/688980.txt,股票,3.0
THUCNews/股票/678183.txt,股票,46.0
THUCNews/股票/722538.txt,股票,12.0
THUCNews/股票/664778.txt,股票,7.0
THUCNews/股票/778160.txt,股票,11.0
THUCNews/股票/712944.txt,股票,13.0
THUCNews/股票/700043.txt,股票,5.0
THUCNews/股票/680167.txt,股票,4.0
THUCNews/股票/678707.txt,股票,9.0
THUCNews/股票/672520.txt,股票,4.0
THUCNews/股票/794710.txt,股票,5.0
THUCNews/股票/724225.txt,股票,4.0
THUCNews/股票/669751.txt,股票,33.0
THUCNews/股票/699747.txt,股票,4.0
THUCNews/股票/772050.txt,股票,15.0
THUCNews/股票/767148.txt,股票,11.0
THUCNews/股票/701153.txt,股票,10.0
THUCNews/股票/774883.txt,股票,7.0
THUCNews/股票/761462.txt,股票,9.0
THUCNews/股票/775682.txt,股票,10.0
THUCNews/股票/672124.txt,股票,5.0
THUCNews/股票/752350.txt,股票,8.0
THUCNews/股票/723095.txt,股票,7.0
THUCNews/股票/728979.txt,股票,9.0
THUCNews/股票/758331.txt,股票,6.0
THUCNews/股票/700343.txt,股票,13.0
THUCNews/股票/707083.txt,股票,7.0
THUCNews/股票/655928.txt,股票,24.0
THUCNews/股票/661685.txt,股票,4.0
THUCNews/股票/720634.txt,股票,25.0
THUCNews/股票/663675.txt,股票,4.0
THUCNews/股票/661922.txt,股票,13.0
THUCNews/股票/776970.txt,股票,11.0
THUCNews/股票/759656.txt,股票,14.0
THUCNews/股票/696455.txt,股票,6.0
THUCNews/股票/741554.txt,股票,8.0
THUCNews/股票/766393.txt,股票,16.0
THUCNews/股票/720580.txt,股票,13.0
THUCNews/股票/755980.txt,股票,6.0
THUCNews/股票/742049.txt,股票,7.0
THUCNews/股票/695762.txt,股票,4.0
THUCNews/股票/652269.txt,股票,9.0
THUCNews/股票/651871.txt,股票,3.0
THUCNews/股票/797619.txt,股票,45.0
THUCNews/股票/703313.txt,股票,3.0
THUCNews/股票/679486.txt,股票,4.0
THUCNews/股票/750651.txt,股票,26.0
THUCNews/股票/745788.txt,股票,13.0
THUCNews/股票/767507.txt,股票,15.0
THUCNews/股票/662060.txt,股票,4.0
THUCNews/股票/781226.txt,股票,8.0
THUCNews/股票/694447.txt,股票,4.0
THUCNews/股票/770074.txt,股票,3.0
THUCNews/股票/722907.txt,股票,30.0
THUCNews/股票/700660.txt,股票,6.0
THUCNews/股票/780023.txt,股票,5.0
THUCNews/股票/707256.txt,股票,12.0
THUCNews/股票/689751.txt,股票,5.0
THUCNews/股票/686389.txt,股票,7.0
THUCNews/股票/783892.txt,股票,6.0
THUCNews/股票/721709.txt,股票,8.0
THUCNews/股票/744674.txt,股票,7.0
THUCNews/股票/658544.txt,股票,58.0
THUCNews/股票/793848.txt,股票,6.0
THUCNews/股票/669220.txt,股票,5.0
THUCNews/股票/748126.txt,股票,4.0
THUCNews/股票/783221.txt,股票,4.0
THUCNews/股票/644925.txt,股票,34.0
THUCNews/股票/752103.txt,股票,8.0
THUCNews/股票/768572.txt,股票,6.0
THUCNews/股票/769827.txt,股票,11.0
THUCNews/股票/775913.txt,股票,4.0
THUCNews/股票/735955.txt,股票,5.0
THUCNews/股票/711733.txt,股票,7.0
THUCNews/股票/715685.txt,股票,20.0
THUCNews/股票/797361.txt,股票,6.0
THUCNews/股票/777046.txt,股票,8.0
THUCNews/股票/657999.txt,股票,9.0
THUCNews/股票/755550.txt,股票,5.0
THUCNews/股票/676742.txt,股票,4.0
THUCNews/股票/739404.txt,股票,5.0
THUCNews/股票/755036.txt,股票,56.0
THUCNews/股票/716986.txt,股票,7.0
THUCNews/股票/753912.txt,股票,32.0
THUCNews/股票/728950.txt,股票,5.0
THUCNews/股票/663701.txt,股票,5.0
THUCNews/股票/742933.txt,股票,9.0
THUCNews/股票/795045.txt,股票,9.0
THUCNews/股票/706259.txt,股票,7.0
THUCNews/股票/647244.txt,股票,27.0
THUCNews/股票/683538.txt,股票,8.0
THUCNews/股票/727429.txt,股票,9.0
THUCNews/股票/726882.txt,股票,5.0
THUCNews/股票/691113.txt,股票,10.0
THUCNews/股票/667504.txt,股票,3.0
THUCNews/股票/769285.txt,股票,8.0
THUCNews/股票/649224.txt,股票,13.0
THUCNews/股票/696854.txt,股票,7.0
THUCNews/股票/729848.txt,股票,8.0
THUCNews/股票/682289.txt,股票,36.0
THUCNews/股票/739242.txt,股票,20.0
THUCNews/股票/649055.txt,股票,8.0
THUCNews/股票/691916.txt,股票,21.0
THUCNews/股票/681746.txt,股票,7.0
THUCNews/股票/650831.txt,股票,10.0
THUCNews/股票/671220.txt,股票,19.0
THUCNews/股票/793344.txt,股票,5.0
THUCNews/股票/771307.txt,股票,12.0
THUCNews/股票/706559.txt,股票,5.0
THUCNews/股票/757743.txt,股票,13.0
THUCNews/股票/779011.txt,股票,11.0
THUCNews/股票/781401.txt,股票,7.0
